Latitude,Longitude,Date,Time
-10.0814333333333,66.0924666666667,2025-02-08,13:42:38
-10.07455,66.0853,2025-02-08,15:32:08
-10.0666166666667,66.0765166666667,2025-02-08,17:22:44
-10.0723666666667,66.0805333333333,2025-02-08,19:13:49
-10.0774,66.0843833333333,2025-02-08,21:06:43
-10.0835,66.0882666666667,2025-02-08,22:59:12
-10.0910333333333,66.09375,2025-02-09,01:00:34
-10.1027,66.1013333333333,2025-02-09,02:58:33
-10.1165333333333,66.1094333333333,2025-02-09,05:04:28
-10.1180166666667,66.10975,2025-02-09,05:12:53
-10.1259833333333,66.11945,2025-02-09,06:52:54
-10.1334,66.12915,2025-02-09,08:43:54
-10.1345166666667,66.1412,2025-02-09,10:39:59
-10.1329166666667,66.1659666666667,2025-02-09,14:32:48
-10.1329166666667,66.1659666666667,2025-02-09,14:32:48
-10.1425333333333,66.1895666666667,2025-02-09,19:26:04
-10.1500333333333,66.2104166666667,2025-02-10,00:22:54
-10.16355,66.2351,2025-02-10,05:17:29
-10.174,66.2574333333333,2025-02-10,09:28:54
-10.1750166666667,66.2765166666667,2025-02-10,14:02:55
-10.1725833333333,66.3002166666667,2025-02-10,18:45:18
-10.1736666666667,66.30695,2025-02-11,00:09:24
-10.1769833333333,66.31535,2025-02-11,05:26:04
-10.1749,66.32515,2025-02-11,10:43:24
-10.1624333333333,66.3296833333333,2025-02-11,15:46:58
-10.1606666666667,66.3376333333333,2025-02-12,04:24:54
-10.1606666666667,66.3376333333333,2025-02-12,04:24:55
-10.1650333333333,66.3468833333333,2025-02-12,09:15:34
-10.1594,66.3544166666667,2025-02-12,14:46:29
-10.154,66.3667666666667,2025-02-12,20:01:24
-10.1487333333333,66.37605,2025-02-13,01:13:54
-10.14775,66.3880166666667,2025-02-13,06:34:18
-10.1416666666667,66.4012666666667,2025-02-13,11:57:23
-10.1317833333333,66.40495,2025-02-13,17:30:28
-10.1237833333333,66.4110833333333,2025-02-13,22:41:26
-10.0947166666667,66.3793333333333,2025-02-14,03:54:54
-10.0750166666667,66.3590833333333,2025-02-14,09:02:29
-10.1214166666667,66.3324833333333,2025-02-14,14:22:14
-10.17405,66.31105,2025-02-14,19:42:34
-10.17405,66.31105,2025-02-14,19:42:34
-10.1627333333333,66.3091166666667,2025-02-15,01:06:31
-10.1516,66.3085166666667,2025-02-15,06:29:54
-10.1364333333333,66.3148166666667,2025-02-15,11:58:05
-10.1146166666667,66.3125,2025-02-15,17:20:29
-10.0915,66.3121666666667,2025-02-15,22:41:24
-10.0669833333333,66.3098,2025-02-16,03:45:53
-10.0420833333333,66.30755,2025-02-16,09:09:58
-10.0129666666667,66.3051333333333,2025-02-16,14:37:53
-9.98768333333333,66.30495,2025-02-16,20:11:23
-9.96095,66.3072,2025-02-17,01:34:53
-9.93908333333333,66.3021333333333,2025-02-17,06:56:23
-9.91261666666667,66.3062833333333,2025-02-17,12:30:29
-9.89553333333333,66.2896666666667,2025-02-17,17:28:04
-9.89251666666667,66.2789666666667,2025-02-17,22:48:29
-9.88151666666667,66.2633,2025-02-18,03:56:39
-9.86895,66.25075,2025-02-18,09:04:29
-9.84828333333333,66.2394,2025-02-18,14:11:22
-9.83091666666667,66.2182666666667,2025-02-18,19:13:29
-9.8204,66.20335,2025-02-19,00:10:58
-9.80896666666667,66.1815166666667,2025-02-19,05:22:03
-9.80026666666667,66.1667666666667,2025-02-19,10:25:59
-9.78195,66.1548,2025-02-19,15:30:28
-9.77163333333333,66.1414666666667,2025-02-19,20:31:49
-9.75923333333333,66.1306166666667,2025-02-20,01:37:38
-9.74458333333333,66.1174333333333,2025-02-20,06:47:29
-9.7309,66.1054166666667,2025-02-20,11:56:33
-9.71115,66.09345,2025-02-20,16:59:24
-9.69411666666667,66.0794833333333,2025-02-20,22:07:29
-9.6755,66.0703166666667,2025-02-21,03:14:03
-9.65688333333333,66.0551333333333,2025-02-21,08:31:59
-9.63656666666667,66.0433166666667,2025-02-21,13:38:34
-9.63656666666667,66.0433166666667,2025-02-21,13:38:34
-9.61231666666667,66.02695,2025-02-21,18:40:23
