X,Y,Name,description
66.9247166666667,-14.14195,incois_1129 Surfacing,<b>14°08.517'S 66°55.483'E<br/>Time of GPS Position: 2024-12-27 14:41:29<br/>Connect time: 2024-12-27 14:41:27<br/>Mission: incois.mi<br/>Segment: 0070.0016<br/>Reason: pitch not commanded<br/></b>
66.9202666666667,-14.0919333333333,incois_1129 Surfacing,<b>14°05.516'S 66°55.216'E<br/>Time of GPS Position: 2024-12-27 18:40:18<br/>Connect time: 2024-12-27 18:40:16<br/>Mission: incois.mi<br/>Segment: 0070.0018<br/>Reason: pitch not commanded<br/></b>
66.91305,-14.0398666666667,incois_1129 Surfacing,<b>14°02.392'S 66°54.783'E<br/>Time of GPS Position: 2024-12-27 22:38:24<br/>Connect time: 2024-12-27 22:38:20<br/>Mission: incois.mi<br/>Segment: 0070.0020<br/>Reason: pitch not commanded<br/></b>
66.9177333333333,-13.9749666666667,incois_1129 Surfacing,<b>13°58.498'S 66°55.064'E<br/>Time of GPS Position: 2024-12-28 04:52:19<br/>Connect time: 2024-12-28 04:52:33<br/>Mission: incois.mi<br/>Segment: 0070.0022<br/>Reason: pitch not commanded<br/></b>
66.9149166666667,-13.91065,incois_1129 Surfacing,<b>13°54.639'S 66°54.895'E<br/>Time of GPS Position: 2024-12-28 10:44:53<br/>Connect time: 2024-12-28 10:44:52<br/>Mission: incois.mi<br/>Segment: 0070.0024<br/>Reason: pitch not commanded<br/></b>
66.9072166666667,-13.8468833333333,incois_1129 Surfacing,<b>13°50.813'S 66°54.433'E<br/>Time of GPS Position: 2024-12-28 16:42:59<br/>Connect time: 2024-12-28 16:45:21<br/>Mission: incois.mi<br/>Segment: 0070.0026<br/>Reason: pitch not commanded<br/></b>
66.9050833333333,-13.7755166666667,incois_1129 Surfacing,<b>13°46.531'S 66°54.305'E<br/>Time of GPS Position: 2024-12-28 23:11:59<br/>Connect time: 2024-12-28 23:12:59<br/>Mission: incois.mi<br/>Segment: 0071.0000<br/>Reason: pitch not commanded<br/></b>
66.9047,-13.7124166666667,incois_1129 Surfacing,<b>13°42.745'S 66°54.282'E<br/>Time of GPS Position: 2024-12-29 05:31:24<br/>Connect time: 2024-12-29 05:33:40<br/>Mission: incois.mi<br/>Segment: 0071.0002<br/>Reason: no comms for a while<br/></b>
66.9083833333333,-13.6488333333333,incois_1129 Surfacing,<b>13°38.93'S 66°54.503'E<br/>Time of GPS Position: 2024-12-29 11:26:54<br/>Connect time: 2024-12-29 11:27:14<br/>Mission: incois.mi<br/>Segment: 0071.0004<br/>Reason: pitch not commanded<br/></b>
66.9013166666667,-13.5801166666667,incois_1129 Surfacing,<b>13°34.807'S 66°54.079'E<br/>Time of GPS Position: 2024-12-29 17:47:59<br/>Connect time: 2024-12-29 17:47:57<br/>Mission: incois.mi<br/>Segment: 0071.0006<br/>Reason: no comms for a while<br/></b>
66.8931833333333,-13.5154666666667,incois_1129 Surfacing,<b>13°30.928'S 66°53.591'E<br/>Time of GPS Position: 2024-12-29 23:43:00<br/>Connect time: 2024-12-29 23:43:14<br/>Mission: incois.mi<br/>Segment: 0071.0008<br/>Reason: pitch not commanded<br/></b>
66.8954666666667,-13.4511166666667,incois_1129 Surfacing,<b>13°27.067'S 66°53.728'E<br/>Time of GPS Position: 2024-12-30 05:45:23<br/>Connect time: 2024-12-30 05:45:25<br/>Mission: incois.mi<br/>Segment: 0071.0010<br/>Reason: pitch not commanded<br/></b>
66.90075,-13.3834,incois_1129 Surfacing,<b>13°23.004'S 66°54.045'E<br/>Time of GPS Position: 2024-12-30 11:44:29<br/>Connect time: 2024-12-30 11:44:36<br/>Mission: incois.mi<br/>Segment: 0071.0012<br/>Reason: pitch not commanded<br/></b>
66.8942333333333,-13.3194833333333,incois_1129 Surfacing,<b>13°19.169'S 66°53.654'E<br/>Time of GPS Position: 2024-12-30 17:31:29<br/>Connect time: 2024-12-30 17:31:31<br/>Mission: incois.mi<br/>Segment: 0071.0014<br/>Reason: pitch not commanded<br/></b>
66.8947333333333,-13.25195,incois_1129 Surfacing,<b>13°15.117'S 66°53.684'E<br/>Time of GPS Position: 2024-12-30 23:48:59<br/>Connect time: 2024-12-30 23:48:59<br/>Mission: incois.mi<br/>Segment: 0071.0016<br/>Reason: no comms for a while<br/></b>
66.8947333333333,-13.25195,incois_1129 Surfacing,<b>13°15.117'S 66°53.684'E<br/>Time of GPS Position: 2024-12-30 23:49:00<br/>Connect time: 2024-12-30 23:56:52<br/>Mission: incois.mi<br/>Segment: 0071.0017<br/>Reason: no comms for a while<br/></b>
66.9137333333333,-13.1977833333333,incois_1129 Surfacing,<b>13°11.867'S 66°54.824'E<br/>Time of GPS Position: 2024-12-31 05:42:28<br/>Connect time: 2024-12-31 05:42:29<br/>Mission: incois.mi<br/>Segment: 0071.0018<br/>Reason: pitch not commanded<br/></b>
66.9356,-13.1363833333333,incois_1129 Surfacing,<b>13°08.183'S 66°56.136'E<br/>Time of GPS Position: 2024-12-31 11:54:24<br/>Connect time: 2024-12-31 11:54:25<br/>Mission: incois.mi<br/>Segment: 0071.0020<br/>Reason: no comms for a while<br/></b>
66.95175,-13.0695833333333,incois_1129 Surfacing,<b>13°04.175'S 66°57.105'E<br/>Time of GPS Position: 2024-12-31 18:11:28<br/>Connect time: 2024-12-31 18:11:46<br/>Mission: incois.mi<br/>Segment: 0071.0022<br/>Reason: no comms for a while<br/></b>
66.9938166666667,-12.9851833333333,incois_1129 Surfacing,<b>12°59.111'S 66°59.629'E<br/>Time of GPS Position: 2025-01-01 04:23:28<br/>Connect time: 2025-01-01 04:24:00<br/>Mission: incois.mi<br/>Segment: 0071.0025<br/>Reason: Hit a waypoint<br/></b>
66.99405,-12.9297833333333,incois_1129 Surfacing,<b>12°55.787'S 66°59.643'E<br/>Time of GPS Position: 2025-01-01 10:42:59<br/>Connect time: 2025-01-01 10:43:02<br/>Mission: incois.mi<br/>Segment: 0071.0027<br/>Reason: no comms for a while<br/></b>
66.9764333333333,-12.87375,incois_1129 Surfacing,<b>12°52.425'S 66°58.586'E<br/>Time of GPS Position: 2025-01-01 17:31:29<br/>Connect time: 2025-01-01 17:31:47<br/>Mission: incois.mi<br/>Segment: 0071.0029<br/>Reason: no comms for a while<br/></b>
66.96525,-12.81275,incois_1129 Surfacing,<b>12°48.765'S 66°57.915'E<br/>Time of GPS Position: 2025-01-01 23:56:29<br/>Connect time: 2025-01-01 23:56:48<br/>Mission: incois.mi<br/>Segment: 0071.0031<br/>Reason: no comms for a while<br/></b>
66.9462,-12.7674166666667,incois_1129 Surfacing,<b>12°46.045'S 66°56.772'E<br/>Time of GPS Position: 2025-01-02 06:21:33<br/>Connect time: 2025-01-02 06:21:51<br/>Mission: incois.mi<br/>Segment: 0071.0033<br/>Reason: no comms for a while<br/></b>
