Longitude,Latitude,DateTime
88.8209,5.418,2024-05-06 23:05:59
88.8209,5.418,2024-05-06 23:06:00
88.81635,5.38766666666667,2024-05-07 05:35:54
88.81635,5.38766666666667,2024-05-07 05:35:55
88.8272166666667,5.35671666666667,2024-05-07 12:07:59
88.8272166666667,5.35671666666667,2024-05-07 12:07:59
88.8272166666667,5.35671666666667,2024-05-07 12:07:59
88.8200333333333,5.3161,2024-05-07 18:30:29
88.8393666666666,5.285,2024-05-08 01:04:29
88.8226,5.24286666666667,2024-05-08 07:24:48
88.8226,5.24286666666667,2024-05-08 07:24:49
88.8440833333333,5.21423333333333,2024-05-08 13:51:30
88.8440833333333,5.21423333333333,2024-05-08 13:51:30
88.8254833333333,5.16908333333333,2024-05-08 20:12:24
88.8450166666667,5.14508333333333,2024-05-09 02:45:53
88.8450166666667,5.14508333333333,2024-05-09 02:45:53
88.8450166666667,5.14508333333333,2024-05-09 02:45:54
88.8450166666667,5.14508333333333,2024-05-09 02:45:54
88.8227166666667,5.10651666666667,2024-05-09 09:07:00
88.8227166666667,5.10651666666667,2024-05-09 09:07:00
88.8496833333333,5.08468333333333,2024-05-09 15:30:58
88.8496833333333,5.08468333333333,2024-05-09 15:30:59
88.8225,5.04355,2024-05-09 21:36:25
88.84725,5.0246,2024-05-10 02:16:33
88.84725,5.0246,2024-05-10 02:16:34
88.84725,5.0246,2024-05-10 02:16:34
88.8152,4.98225,2024-05-10 08:39:55
88.8152,4.98225,2024-05-10 08:39:55
88.8497333333333,4.95825,2024-05-10 15:05:28
88.8497333333333,4.95825,2024-05-10 15:05:28
88.8195333333333,4.91838333333333,2024-05-10 21:32:27
88.8195333333333,4.91838333333333,2024-05-10 21:32:28
88.851,4.90055,2024-05-11 04:02:55
88.851,4.90055,2024-05-11 04:02:55
88.82445,4.85525,2024-05-11 10:20:19
88.82445,4.85525,2024-05-11 10:20:19
88.8439166666667,4.838,2024-05-11 17:21:04
88.8439166666667,4.838,2024-05-11 17:21:04
88.8439166666667,4.838,2024-05-11 17:21:04
88.8207833333333,4.7843,2024-05-11 23:52:28
88.8566166666667,4.77905,2024-05-12 06:13:55
88.8566166666667,4.77905,2024-05-12 06:13:55
88.8566166666667,4.77905,2024-05-12 06:13:55
88.8293,4.73041666666667,2024-05-12 12:47:53
88.8293,4.73041666666667,2024-05-12 12:47:54
88.8293,4.73041666666667,2024-05-12 12:47:54
88.8293,4.73041666666667,2024-05-12 12:47:55
88.8646166666667,4.71806666666667,2024-05-12 19:33:19
88.8646166666667,4.71806666666667,2024-05-12 19:33:20
88.8646166666667,4.71806666666667,2024-05-12 19:33:20
88.8646166666667,4.71806666666667,2024-05-12 19:33:20
88.8646166666667,4.71806666666667,2024-05-12 19:33:20
88.8408333333334,4.67643333333333,2024-05-13 02:05:34
88.8408333333334,4.67643333333333,2024-05-13 02:05:34
88.8408333333334,4.67643333333333,2024-05-13 02:05:35
88.8652166666667,4.65223333333333,2024-05-13 08:30:59
88.8652166666667,4.65223333333333,2024-05-13 08:30:59
88.8477833333333,4.60413333333333,2024-05-13 14:49:34
88.8477833333333,4.60413333333333,2024-05-13 14:49:34
88.8733333333333,4.56956666666667,2024-05-13 21:16:58
88.8733333333333,4.56956666666667,2024-05-13 21:16:59
88.8486833333333,4.52693333333333,2024-05-14 03:26:49
88.8486833333333,4.52693333333333,2024-05-14 03:26:49
88.8486833333333,4.52693333333333,2024-05-14 03:26:49
88.8737,4.49476666666667,2024-05-14 09:46:19
88.8737,4.49476666666667,2024-05-14 09:46:19
88.8426,4.44778333333333,2024-05-14 16:13:29
88.8426,4.44778333333333,2024-05-14 16:13:29
88.8426,4.44778333333333,2024-05-14 16:13:29
88.8730666666667,4.42026666666667,2024-05-14 22:52:29
88.85305,4.37501666666667,2024-05-15 05:42:53
88.85305,4.37501666666667,2024-05-15 05:42:53
