Date,Time,Latitude,Longitude
2024-05-04,02:23:59,5.709166666666666,88.80841666666666
2024-05-04,08:42:23,5.681050000000001,88.81373333333335
2024-05-04,15:22:54,5.650283333333334,88.80746666666667
2024-05-04,15:22:54,5.650283333333334,88.80746666666667
2024-05-04,19:48:59,5.63325,88.81700000000001
2024-05-05,02:02:29,5.60675,88.80563333333333
2024-05-05,08:27:59,5.573716666666667,88.81308333333332
2024-05-05,15:02:59,5.546866666666666,88.80136666666667
2024-05-05,15:02:59,5.546866666666666,88.80136666666667
2024-05-05,21:28:19,5.519366666666667,88.81368333333333
2024-05-06,04:05:59,5.498233333333333,88.80053333333332
2024-05-06,10:32:28,5.472533333333333,88.81240000000001
2024-05-06,16:53:25,5.441866666666666,88.80288333333334
2024-05-06,23:05:59,5.418000000000001,88.82090000000001
2024-05-07,05:35:54,5.387666666666666,88.81635
2024-05-07,12:07:58,5.356716666666667,88.82721666666666
2024-05-07,12:07:59,5.356716666666667,88.82721666666666
2024-05-07,18:30:28,5.3161000000000005,88.82003333333333
2024-05-08,01:04:29,5.285,88.83936666666665
2024-05-08,07:24:48,5.242866666666667,88.8226
2024-05-08,13:51:30,5.214233333333334,88.84408333333334
2024-05-08,20:12:24,5.169083333333333,88.82548333333334
2024-05-09,02:45:54,5.145083333333333,88.84501666666665
2024-05-09,02:45:54,5.145083333333333,88.84501666666665
2024-05-09,09:06:59,5.106516666666667,88.82271666666665
2024-05-09,15:30:58,5.084683333333333,88.84968333333333
2024-05-09,21:36:25,5.04355,88.8225
2024-05-10,02:16:33,5.0246,88.84724999999999
2024-05-10,08:39:54,4.9822500000000005,88.8152
2024-05-10,08:39:55,4.9822500000000005,88.8152
2024-05-10,15:05:28,4.95825,88.84973333333333
2024-05-10,21:32:27,4.918383333333334,88.81953333333334
2024-05-11,04:02:56,4.90055,88.85099999999998
2024-05-11,10:20:19,4.85525,88.82445000000001
2024-05-11,10:20:19,4.85525,88.82445000000001
2024-05-11,17:21:04,4.837999999999999,88.84391666666667
2024-05-11,17:21:04,4.837999999999999,88.84391666666667
2024-05-11,23:52:28,4.7843,88.82078333333332
2024-05-12,06:13:55,4.77905,88.85661666666668
2024-05-12,06:13:55,4.77905,88.85661666666668
2024-05-12,12:47:53,4.730416666666667,88.8293
2024-05-12,12:47:54,4.730416666666667,88.8293
2024-05-12,12:47:54,4.730416666666667,88.8293
2024-05-12,19:33:19,4.718066666666667,88.86461666666668
2024-05-12,19:33:19,4.718066666666667,88.86461666666668
2024-05-12,19:33:19,4.718066666666667,88.86461666666668
2024-05-12,19:33:20,4.718066666666667,88.86461666666668
2024-05-13,02:05:34,4.676433333333334,88.84083333333335
2024-05-13,14:49:34,4.604133333333333,88.84778333333334
2024-05-13,14:49:34,4.604133333333333,88.84778333333334
2024-05-13,21:16:58,4.569566666666667,88.87333333333332
2024-05-14,03:26:49,4.526933333333333,88.84868333333334
2024-05-14,09:46:19,4.494766666666666,88.87370000000001
2024-05-14,16:13:28,4.447783333333334,88.8426
2024-05-14,22:52:28,4.420266666666667,88.87306666666667
2024-05-15,05:42:53,4.375016666666666,88.85305000000001
2024-05-15,12:39:23,4.334316666666667,88.87036666666667
2024-05-15,19:43:29,4.28635,88.85279999999999
2024-05-15,19:43:29,4.28635,88.85279999999999
2024-05-16,02:44:29,4.237233333333333,88.83834999999999
2024-05-16,09:45:24,4.19705,88.82278333333333
2024-05-16,16:47:54,4.1455166666666665,88.80578333333332
2024-05-23,08:58:33,3.1281166666666667,88.82023333333333
2024-05-23,15:52:54,3.0927833333333337,88.81325
2024-05-23,22:37:59,3.0432500000000005,88.81103333333334
2024-05-24,05:17:59,2.99925,88.80918333333332
2024-05-24,12:00:55,2.9561333333333333,88.80233333333332
2024-05-24,18:45:28,2.9155333333333333,88.80166666666668
2024-05-24,18:45:29,2.9155333333333333,88.80166666666668
2024-05-25,01:30:28,2.869266666666667,88.80473333333333
2024-05-25,08:35:49,2.821366666666667,88.79611666666666
2024-05-25,15:20:29,2.78175,88.79006666666668
2024-05-25,22:31:59,2.7347,88.79791666666667
2024-05-25,22:32:00,2.7347,88.79791666666667
2024-05-25,22:32:00,2.7347,88.79791666666667
2024-05-26,05:31:23,2.697566666666667,88.79549999999999
2024-05-26,12:26:59,2.6532833333333334,88.78425
2024-05-26,19:17:29,2.6065166666666664,88.77318333333332
2024-05-26,19:17:29,2.6065166666666664,88.77318333333332
2024-05-26,19:34:38,2.6033833333333334,88.7751
2024-05-27,02:28:58,2.558483333333333,88.7662
2024-05-27,09:15:00,2.5112,88.75716666666668
2024-05-27,16:07:28,2.4639499999999996,88.7445
2024-05-27,23:11:59,2.4147,88.7315
2024-05-28,05:56:54,2.3684333333333334,88.71603333333333
2024-05-28,12:41:29,2.3125999999999998,88.69585000000001
2024-05-28,19:43:58,2.2616666666666667,88.68653333333332
2024-05-29,02:38:33,2.2184000000000004,88.67224999999999
2024-05-29,09:34:24,2.1693,88.66316666666668
2024-05-29,09:48:24,2.1689,88.66574999999999
2024-05-29,16:43:54,2.160366666666667,88.68473333333334
2024-05-29,16:43:54,2.160366666666667,88.68473333333334
2024-05-29,23:37:29,2.145166666666667,88.69221666666665
2024-05-30,06:22:23,2.140216666666667,88.71591666666667
2024-05-30,15:51:04,2.0947166666666663,88.7621
2024-05-30,20:47:00,2.053633333333333,88.76821666666667
2024-05-31,01:56:59,2.0077,88.77715000000002
2024-05-31,07:18:29,1.9663833333333334,88.78684999999999
2024-05-31,12:47:29,1.9200333333333333,88.79776666666666
2024-05-31,18:07:54,1.8751666666666664,88.81131666666667
2024-05-31,23:50:53,1.8318333333333334,88.82254999999999
2024-06-01,05:32:25,1.7857500000000002,88.83041666666668
2024-06-01,11:22:29,1.7308666666666668,88.82636666666667
2024-06-01,17:25:24,1.6771833333333332,88.82318333333333
2024-06-01,23:21:54,1.6298333333333332,88.82141666666666
2024-06-02,05:22:25,1.57945,88.81195000000001
2024-06-02,05:22:25,1.57945,88.81195000000001
2024-06-02,11:26:29,1.5303000000000002,88.81046666666667
2024-06-02,17:37:00,1.4745833333333334,88.80529999999999
2024-06-03,00:00:54,1.4235833333333334,88.80556666666668
2024-06-03,06:18:29,1.36285,88.7988
2024-06-03,12:25:19,1.3074666666666666,88.79715
2024-06-03,18:42:24,1.2396,88.79265
2024-06-04,00:58:59,1.1808,88.78770000000002
2024-06-04,07:18:30,1.1201333333333332,88.778
2024-06-04,13:37:23,1.0695166666666667,88.77518333333335
2024-06-04,20:01:59,1.00715,88.77066666666666
2024-06-05,02:39:28,0.9559166666666666,88.78076666666666
2024-06-05,09:01:54,0.9028333333333334,88.79361666666667
2024-06-05,15:27:28,0.8535666666666667,88.80514999999998
2024-06-05,21:52:02,0.8018,88.82778333333333
2024-06-06,04:19:49,0.7570166666666667,88.84398333333333
2024-06-06,04:19:49,0.7570166666666667,88.84398333333333
2024-06-06,10:45:49,0.7051,88.864
2024-06-06,10:45:49,0.7051,88.864
2024-06-06,17:20:02,0.6578166666666667,88.88465
2024-06-06,23:42:00,0.6115666666666667,88.91186666666665
2024-06-07,06:01:54,0.5622,88.91869999999999
2024-06-07,12:20:59,0.5090833333333333,88.9281
2024-06-07,12:20:59,0.5090833333333333,88.9281
2024-06-07,19:02:24,0.45668333333333333,88.93788333333332
2024-06-08,01:24:28,0.4146,88.95219999999999
2024-06-08,07:55:59,0.3663666666666667,88.96786666666667
2024-06-08,14:20:49,0.31615000000000004,88.97254999999998
2024-06-08,14:20:49,0.31615000000000004,88.97254999999998
2024-06-08,20:37:29,0.26495,88.98181666666666
2024-06-09,03:06:25,0.21538333333333334,88.99491666666667
2024-06-09,09:22:29,0.16833333333333333,89.00113333333333
2024-06-09,15:49:53,0.11796666666666668,88.99348333333334
2024-06-09,22:14:00,0.07063333333333334,88.98806666666665
2024-06-10,04:40:29,0.027416666666666666,88.98605
2024-06-10,11:13:00,-0.01,88.97613333333332
2024-06-10,17:38:19,-0.043000000000000003,88.97201666666666
2024-06-11,00:11:58,-0.07945,88.96588333333332
2024-06-11,06:42:57,-0.09673333333333334,88.95573333333331
2024-06-11,12:57:59,-0.13233333333333333,88.94488333333332
2024-06-11,19:14:59,-0.16078333333333333,88.93701666666666
2024-06-12,01:40:24,-0.19625,88.93419999999999
2024-06-12,08:06:50,-0.22590000000000002,88.92879999999998
2024-06-12,14:28:49,-0.26103333333333334,88.92548333333335
2024-06-12,20:50:02,-0.29336666666666666,88.92176666666667
2024-06-12,20:50:03,-0.29336666666666666,88.92176666666667
2024-06-13,03:15:58,-0.33445,88.91736666666665
2024-06-13,09:54:29,-0.37501666666666666,88.91921666666667
2024-06-13,16:24:59,-0.4107333333333333,88.91516666666666
2024-06-13,16:25:00,-0.4107333333333333,88.91516666666666
2024-06-13,23:18:59,-0.43983333333333335,88.91088333333333
2024-06-14,05:46:54,-0.46275,88.89489999999999
2024-06-14,12:05:24,-0.4917666666666667,88.88671666666666
2024-06-14,18:46:23,-0.5200333333333333,88.88415000000002
2024-06-15,01:07:59,-0.5499166666666666,88.87483333333333
2024-06-15,07:35:54,-0.5801166666666667,88.86558333333332
2024-06-15,14:06:28,-0.6123166666666666,88.85548333333332
2024-06-15,14:06:29,-0.6123166666666666,88.85548333333332
2024-06-15,20:40:30,-0.6466666666666666,88.84906666666666
2024-06-16,03:12:55,-0.68085,88.83586666666666
2024-06-16,09:30:24,-0.7203666666666667,88.82361666666665
2024-06-16,15:53:23,-0.7632166666666667,88.81216666666666
2024-06-16,22:16:28,-0.8034833333333334,88.79905
2024-06-17,04:35:23,-0.8420166666666666,88.78130000000002
2024-06-17,10:56:48,-0.8776833333333334,88.76678333333332
2024-06-17,17:25:24,-0.9211666666666667,88.74838333333334
2024-06-17,23:54:29,-0.9657333333333333,88.75878333333334
2024-06-18,06:15:28,-1.0158333333333334,88.76613333333334
2024-06-18,12:32:19,-1.0640833333333333,88.77659999999999
2024-06-18,18:49:55,-1.1188333333333333,88.79023333333335
2024-06-19,01:10:59,-1.1669,88.80691666666668
2024-06-19,07:28:23,-1.2304833333333332,88.79691666666668
2024-06-19,13:46:24,-1.2555333333333332,88.83948333333335
2024-06-19,20:02:14,-1.3104,88.81846666666667
2024-06-20,02:23:28,-1.3523500000000002,88.84226666666667
2024-06-20,08:37:29,-1.3903500000000002,88.82615
2024-06-20,08:47:39,-1.3900333333333332,88.82891666666667
2024-06-20,08:47:40,-1.3900333333333332,88.82891666666667
2024-06-20,10:29:21,-1.3900333333333332,88.82891666666667
2024-06-20,10:49:22,-1.3900333333333332,88.82891666666667
2024-06-20,11:06:45,-1.3900333333333332,88.82891666666667
2024-06-20,11:29:42,-1.3900333333333332,88.82891666666667
2024-06-20,12:24:35,-1.3927333333333332,88.88418333333333
2024-06-20,13:10:19,-1.3927333333333332,88.88418333333333
2024-06-20,13:28:03,-1.3927166666666668,88.90051666666668
2024-06-20,15:21:46,-1.3927166666666668,88.90051666666668
2024-06-20,16:50:09,-1.3927166666666668,88.90051666666668
2024-08-21,12:47:59,-1.3903500000000002,88.82615
2024-09-24,00:41:46,-11.021366666666665,78.04368333333333
2024-10-23,03:53:17,-12.91415,79.62226666666668
2024-11-18,09:49:47,-12.225750000000001,70.3121
2024-11-30,01:09:49,-11.421233333333332,67.747
