2012,01,10,05, 9999
2012,01,10,06, 9999
2012,01,10,07, 9999
2012,01,10,08, 9999
2012,01,10,09, 9999
2012,01,10,10, 9999
2012,01,10,11, 9999
2012,01,10,12, 9999
2012,01,10,13, 9999
2012,01,10,14, 9999
2012,01,10,15, 9999
2012,01,10,16, 9999
2012,01,10,17, 9999
2012,01,10,18, 9999
2012,01,10,19, 9999
2012,01,10,20, 9999
2012,01,10,21, 9999
2012,01,10,22, 9999
2012,01,10,23, 9999
2012,01,11,00, 9999
2012,01,11,01, 9999
2012,01,11,02, 9999
2012,01,11,03, 9999
2012,01,11,04, 9999
2012,01,11,05, 9999
2012,01,11,06, 9999
2012,01,11,07, 9999
2012,01,11,08, 9999
2012,01,11,09, 9999
2012,01,11,10, 9999
2012,01,11,11, 9999
2012,01,11,12, 9999
2012,01,11,13, 9999
2012,01,11,14, 9999
2012,01,11,15, 9999
2012,01,11,16, 9999
2012,01,11,17, 9999
2012,01,11,18, 9999
2012,01,11,19, 9999
2012,01,11,20, 9999
2012,01,11,21, 9999
2012,01,11,22, 9999
2012,01,11,23, 9999
2012,01,12,00, 9999
2012,01,12,01, 9999
2012,01,12,02, 9999
2012,01,12,03, 9999
2012,01,12,04, 9999
2012,01,12,05, 9999
2012,01,12,06, 9999
2012,01,12,07, 9999
2012,01,12,08, 9999
2012,01,12,09, 9999
2012,01,12,10, 9999
2012,01,12,11, 9999
2012,01,12,12, 9999
2012,01,12,13, 9999
2012,01,12,14, 9999
2012,01,12,15, 9999
2012,01,12,16, 9999
2012,01,12,17, 9999
2012,01,12,18, 9999
2012,01,12,19, 9999
2012,01,12,20, 9999
2012,01,12,21, 9999
2012,01,12,22, 9999
2012,01,12,23, 9999
2012,01,13,00, 9999
2012,01,13,01, 9999
2012,01,13,02, 9999
2012,01,13,03, 9999
2012,01,13,04, 9999
2012,01,13,05, 9999
2012,01,13,06, 9999
2012,01,13,07, 9999
2012,01,13,08, 9999
2012,01,13,09, 9999
2012,01,13,10, 9999
2012,01,13,11, 9999
2012,01,13,12, 9999
2012,01,13,13, 9999
2012,01,13,14, 9999
2012,01,13,15, 9999
2012,01,13,16, 9999
2012,01,13,17, 9999
2012,01,13,18, 9999
2012,01,13,19, 9999
2012,01,13,20, 9999
2012,01,13,21, 9999
2012,01,13,22, 9999
2012,01,13,23, 9999
2012,01,14,00, 9999
2012,01,14,01, 9999
2012,01,14,02, 9999
2012,01,14,03, 9999
2012,01,14,04, 9999
2012,01,14,05, 9999
2012,01,14,06, 9999
2012,01,14,07, 9999
2012,01,14,08, 9999
2012,01,14,09, 9999
2012,01,14,10, 9999
2012,01,14,11, 9999
2012,01,14,12, 9999
2012,01,14,13, 9999
2012,01,14,14, 9999
2012,01,14,15, 9999
2012,01,14,16, 9999
2012,01,14,17, 9999
2012,01,14,18, 9999
2012,01,14,19, 9999
2012,01,14,20, 9999
2012,01,14,21, 9999
2012,01,14,22, 9999
2012,01,14,23, 9999
2012,01,15,00, 9999
2012,01,15,01, 9999
2012,01,15,02, 9999
2012,01,15,03, 9999
2012,01,15,04, 9999
2012,01,15,05, 9999
2012,01,15,06, 9999
2012,01,15,07, 9999
2012,01,15,08, 9999
2012,01,15,09, 9999
2012,01,15,10, 9999
2012,01,15,11, 9999
2012,01,15,12, 9999
2012,01,15,13, 9999
2012,01,15,14, 9999
2012,01,15,15, 9999
2012,01,15,16, 9999
2012,01,15,17, 9999
2012,01,15,18, 9999
2012,01,15,19, 9999
2012,01,15,20, 9999
2012,01,15,21, 9999
2012,01,15,22, 9999
2012,01,15,23, 9999
2012,01,16,00, 9999
2012,01,16,01, 9999
2012,01,16,02, 9999
2012,01,16,03, 9999
2012,01,16,04, 9999
2012,01,16,05, 9999
2012,01,16,06, 9999
2012,01,16,07, 9999
2012,01,16,08, 9999
2012,01,16,09, 9999
2012,01,16,10, 9999
2012,01,16,11, 9999
2012,01,16,12, 9999
2012,01,16,13, 9999
2012,01,16,14, 9999
2012,01,16,15, 9999
2012,01,16,16, 9999
2012,01,16,17, 9999
2012,01,16,18, 9999
2012,01,16,19, 9999
2012,01,16,20, 9999
2012,01,16,21, 9999
2012,01,16,22, 9999
2012,01,16,23, 9999
2012,01,17,00, 9999
2012,01,17,01, 9999
2012,01,17,02, 9999
2012,01,17,03, 9999
2012,01,17,04, 9999
2012,01,17,05, 9999
2012,01,17,06, 9999
2012,01,17,07, 9999
2012,01,17,08, 9999
2012,01,17,09, 9999
2012,01,17,10, 9999
2012,01,17,11, 9999
2012,01,17,12, 9999
2012,01,17,13, 9999
2012,01,17,14, 9999
2012,01,17,15, 9999
2012,01,17,16, 9999
2012,01,17,17, 9999
2012,01,17,18, 9999
2012,01,17,19, 9999
2012,01,17,20, 9999
2012,01,17,21, 9999
2012,01,17,22, 9999
2012,01,17,23, 9999
2012,01,18,00, 9999
2012,01,18,01, 9999
2012,01,18,02, 9999
2012,01,18,03, 9999
2012,01,18,04, 9999
2012,01,18,05, 9999
2012,01,18,06, 9999
2012,01,18,07, 9999
2012,01,18,08, 9999
2012,01,18,09, 9999
2012,01,18,10, 9999
2012,01,18,11, 9999
2012,01,18,12, 9999
2012,01,18,13, 9999
2012,01,18,14, 9999
2012,01,18,15, 9999
2012,01,18,16, 9999
2012,01,18,17, 9999
2012,01,18,18, 9999
2012,01,18,19, 9999
2012,01,18,20, 9999
2012,01,18,21, 9999
2012,01,18,22, 9999
2012,01,18,23, 9999
2012,01,19,00, 9999
2012,01,19,01, 9999
2012,01,19,02, 9999
2012,01,19,03, 9999
2012,01,19,04, 9999
2012,01,19,05, 9999
2012,01,19,06, 9999
2012,01,19,07, 9999
2012,01,19,08, 9999
2012,01,19,09, 9999
2012,01,19,10, 9999
2012,01,19,11, 9999
2012,01,19,12, 9999
2012,01,19,13, 9999
2012,01,19,14, 9999
2012,01,19,15, 9999
2012,01,19,16, 9999
2012,01,19,17, 9999
2012,01,19,18, 9999
2012,01,19,19, 9999
2012,01,19,20, 9999
2012,01,19,21, 9999
2012,01,19,22, 9999
2012,01,19,23, 9999
2012,01,20,00, 9999
2012,01,20,01, 9999
2012,01,20,02, 9999
2012,01,20,03, 9999
2012,01,20,04, 9999
2012,01,20,05, 9999
2012,01,20,06, 9999
2012,01,20,07, 9999
2012,01,20,08, 9999
2012,01,20,09, 9999
2012,01,20,10, 9999
2012,01,20,11, 9999
2012,01,20,12, 9999
2012,01,20,13, 9999
2012,01,20,14, 9999
2012,01,20,15, 9999
2012,01,20,16, 9999
2012,01,20,17, 9999
2012,01,20,18, 9999
2012,01,20,19, 9999
2012,01,20,20, 9999
2012,01,20,21, 9999
2012,01,20,22, 9999
2012,01,20,23, 9999
2012,01,21,00, 9999
2012,01,21,01, 9999
2012,01,21,02, 9999
2012,01,21,03, 9999
2012,01,21,04, 9999
2012,01,21,05, 9999
2012,01,21,06, 9999
2012,01,21,07, 9999
2012,01,21,08, 9999
2012,01,21,09, 9999
2012,01,21,10, 9999
2012,01,21,11, 9999
2012,01,21,12, 9999
2012,01,21,13, 9999
2012,01,21,14, 9999
2012,01,21,15, 9999
2012,01,21,16, 9999
2012,01,21,17, 9999
2012,01,21,18, 9999
2012,01,21,19, 9999
2012,01,21,20, 9999
2012,01,21,21, 9999
2012,01,21,22, 9999
2012,01,21,23, 9999
2012,01,22,00, 9999
2012,01,22,01, 9999
2012,01,22,02, 9999
2012,01,22,03, 9999
2012,01,22,04, 9999
2012,01,22,05, 9999
2012,01,22,06, 9999
2012,01,22,07, 9999
2012,01,22,08, 9999
2012,01,22,09, 9999
2012,01,22,10, 9999
2012,01,22,11, 9999
2012,01,22,12, 9999
2012,01,22,13, 9999
2012,01,22,14, 9999
2012,01,22,15, 9999
2012,01,22,16, 9999
2012,01,22,17, 9999
2012,01,22,18, 9999
2012,01,22,19, 9999
2012,01,22,20, 9999
2012,01,22,21, 9999
2012,01,22,22, 9999
2012,01,22,23, 9999
2012,01,23,00, 9999
2012,01,23,01, 9999
2012,01,23,02, 9999
2012,01,23,03, 9999
2012,01,23,04, 9999
2012,01,23,05, 9999
2012,01,23,06, 9999
2012,01,23,07, 9999
2012,01,23,08, 9999
2012,01,23,09, 9999
2012,01,23,10, 9999
2012,01,23,11, 9999
2012,01,23,12, 9999
2012,01,23,13, 9999
2012,01,23,14, 9999
2012,01,23,15, 9999
2012,01,23,16, 9999
2012,01,23,17, 9999
2012,01,23,18, 9999
2012,01,23,19, 9999
2012,01,23,20, 9999
2012,01,23,21, 9999
2012,01,23,22, 9999
2012,01,23,23, 9999
2012,01,24,00, 9999
2012,01,24,01, 9999
2012,01,24,02, 9999
2012,01,24,03, 9999
2012,01,24,04, 9999
2012,01,24,05, 9999
2012,01,24,06, 9999
2012,01,24,07, 9999
2012,01,24,08, 9999
2012,01,24,09, 9999
2012,01,24,10, 9999
2012,01,24,11, 9999
2012,01,24,12, 9999
2012,01,24,13, 9999
2012,01,24,14, 9999
2012,01,24,15, 9999
2012,01,24,16, 9999
2012,01,24,17, 9999
2012,01,24,18, 9999
2012,01,24,19, 9999
2012,01,24,20, 9999
2012,01,24,21, 9999
2012,01,24,22, 9999
2012,01,24,23, 9999
2012,01,25,00, 9999
2012,01,25,01, 9999
2012,01,25,02, 9999
2012,01,25,03, 9999
2012,01,25,04, 9999
2012,01,25,05, 9999
2012,01,25,06, 9999
2012,01,25,07, 9999
2012,01,25,08, 9999
2012,01,25,09, 9999
2012,01,25,10, 9999
2012,01,25,11, 9999
2012,01,25,12, 9999
2012,01,25,13, 9999
2012,01,25,14, 9999
2012,01,25,15, 9999
2012,01,25,16, 9999
2012,01,25,17, 9999
2012,01,25,18, 9999
2012,01,25,19, 9999
2012,01,25,20, 9999
2012,01,25,21, 9999
2012,01,25,22, 9999
2012,01,25,23, 9999
2012,01,26,00, 9999
2012,01,26,01, 9999
2012,01,26,02, 9999
2012,01,26,03, 9999
2012,01,26,04, 9999
2012,01,26,05, 9999
2012,01,26,06, 9999
2012,01,26,07, 9999
2012,01,26,08, 9999
2012,01,26,09, 9999
2012,01,26,10, 9999
2012,01,26,11, 9999
2012,01,26,12, 9999
2012,01,26,13, 9999
2012,01,26,14, 9999
2012,01,26,15, 9999
2012,01,26,16, 9999
2012,01,26,17, 9999
2012,01,26,18, 9999
2012,01,26,19, 9999
2012,01,26,20, 9999
2012,01,26,21, 9999
2012,01,26,22, 9999
2012,01,26,23, 9999
2012,01,27,00, 9999
2012,01,27,01, 9999
2012,01,27,02, 9999
2012,01,27,03, 9999
2012,01,27,04, 9999
2012,01,27,05, 9999
2012,01,27,06, 9999
2012,01,27,07, 9999
2012,01,27,08, 9999
2012,01,27,09, 9999
2012,01,27,10, 9999
2012,01,27,11, 9999
2012,01,27,12, 9999
2012,01,27,13, 9999
2012,01,27,14, 9999
2012,01,27,15, 9999
2012,01,27,16, 9999
2012,01,27,17, 9999
2012,01,27,18, 9999
2012,01,27,19, 9999
2012,01,27,20, 9999
2012,01,27,21, 9999
2012,01,27,22, 9999
2012,01,27,23, 9999
2012,01,28,00, 9999
2012,01,28,01, 9999
2012,01,28,02, 9999
2012,01,28,03, 9999
2012,01,28,04, 9999
2012,01,28,05, 9999
2012,01,28,06, 9999
2012,01,28,07, 9999
2012,01,28,08, 9999
2012,01,28,09, 9999
2012,01,28,10, 9999
2012,01,28,11, 9999
2012,01,28,12, 9999
2012,01,28,13, 9999
2012,01,28,14, 9999
2012,01,28,15, 9999
2012,01,28,16, 9999
2012,01,28,17, 9999
2012,01,28,18, 9999
2012,01,28,19, 9999
2012,01,28,20, 9999
2012,01,28,21, 9999
2012,01,28,22, 9999
2012,01,28,23, 9999
2012,01,29,00, 9999
2012,01,29,01, 9999
2012,01,29,02, 9999
2012,01,29,03, 9999
2012,01,29,04, 9999
2012,01,29,05, 9999
2012,01,29,06, 9999
2012,01,29,07, 9999
2012,01,29,08, 9999
2012,01,29,09, 9999
2012,01,29,10, 9999
2012,01,29,11, 9999
2012,01,29,12, 9999
2012,01,29,13, 9999
2012,01,29,14, 9999
2012,01,29,15, 9999
2012,01,29,16, 9999
2012,01,29,17, 9999
2012,01,29,18, 9999
2012,01,29,19, 9999
2012,01,29,20, 9999
2012,01,29,21, 9999
2012,01,29,22, 9999
2012,01,29,23, 9999
2012,01,30,00, 9999
2012,01,30,01, 9999
2012,01,30,02, 9999
2012,01,30,03, 9999
2012,01,30,04, 9999
2012,01,30,05, 9999
2012,01,30,06, 9999
2012,01,30,07, 9999
2012,01,30,08, 9999
2012,01,30,09, 9999
2012,01,30,10, 9999
2012,01,30,11, 9999
2012,01,30,12, 9999
2012,01,30,13, 9999
2012,01,30,14, 9999
2012,01,30,15, 9999
2012,01,30,16, 9999
2012,01,30,17, 9999
2012,01,30,18, 9999
2012,01,30,19, 9999
2012,01,30,20, 9999
2012,01,30,21, 9999
2012,01,30,22, 9999
2012,01,30,23, 9999
2012,01,31,00, 9999
2012,01,31,01, 9999
2012,01,31,02, 9999
2012,01,31,03, 9999
2012,01,31,04, 9999
2012,01,31,05, 9999
2012,01,31,06, 9999
2012,01,31,07, 9999
2012,01,31,08, 9999
2012,01,31,09, 9999
2012,01,31,10, 9999
2012,01,31,11, 9999
2012,01,31,12, 9999
2012,01,31,13, 9999
2012,01,31,14, 9999
2012,01,31,15, 9999
2012,01,31,16, 9999
2012,01,31,17, 9999
2012,01,31,18, 9999
2012,01,31,19, 9999
2012,01,31,20, 9999
2012,01,31,21, 9999
2012,01,31,22, 9999
2012,01,31,23, 9999
2012,02,01,00, 9999
2012,02,01,01, 9999
2012,02,01,02, 9999
2012,02,01,03, 9999
2012,02,01,04, 9999
2012,02,01,05, 9999
2012,02,01,06, 9999
2012,02,01,07, 9999
2012,02,01,08, 9999
2012,02,01,09, 9999
2012,02,01,10, 9999
2012,02,01,11, 9999
2012,02,01,12, 9999
2012,02,01,13, 9999
2012,02,01,14, 9999
2012,02,01,15, 9999
2012,02,01,16, 9999
2012,02,01,17, 9999
2012,02,01,18, 9999
2012,02,01,19, 9999
2012,02,01,20, 9999
2012,02,01,21, 9999
2012,02,01,22, 9999
2012,02,01,23, 9999
2012,02,02,00, 9999
2012,02,02,01, 9999
2012,02,02,02, 9999
2012,02,02,03, 9999
2012,02,02,04, 9999
2012,02,02,05, 9999
2012,02,02,06, 9999
2012,02,02,07, 9999
2012,02,02,08, 9999
2012,02,02,09, 9999
2012,02,02,10, 9999
2012,02,02,11, 9999
2012,02,02,12, 9999
2012,02,02,13, 9999
2012,02,02,14, 9999
2012,02,02,15, 9999
2012,02,02,16, 9999
2012,02,02,17, 9999
2012,02,02,18, 9999
2012,02,02,19, 9999
2012,02,02,20, 9999
2012,02,02,21, 9999
2012,02,02,22, 9999
2012,02,02,23, 9999
2012,02,03,00, 9999
2012,02,03,01, 9999
2012,02,03,02, 9999
2012,02,03,03, 9999
2012,02,03,04, 9999
2012,02,03,05, 9999
2012,02,03,06, 9999
2012,02,03,07, 9999
2012,02,03,08, 9999
2012,02,03,09, 9999
2012,02,03,10, 9999
2012,02,03,11, 9999
2012,02,03,12, 9999
2012,02,03,13, 9999
2012,02,03,14, 9999
2012,02,03,15, 9999
2012,02,03,16, 9999
2012,02,03,17, 9999
2012,02,03,18, 9999
2012,02,03,19, 9999
2012,02,03,20, 9999
2012,02,03,21, 9999
2012,02,03,22, 9999
2012,02,03,23, 9999
2012,02,04,00, 9999
2012,02,04,01, 9999
2012,02,04,02, 9999
2012,02,04,03, 9999
2012,02,04,04, 9999
2012,02,04,05, 9999
2012,02,04,06, 9999
2012,02,04,07, 9999
2012,02,04,08, 9999
2012,02,04,09, 9999
2012,02,04,10, 9999
2012,02,04,11, 9999
2012,02,04,12, 9999
2012,02,04,13, 9999
2012,02,04,14, 9999
2012,02,04,15, 9999
2012,02,04,16, 9999
2012,02,04,17, 9999
2012,02,04,18, 9999
2012,02,04,19, 9999
2012,02,04,20, 9999
2012,02,04,21, 9999
2012,02,04,22, 9999
2012,02,04,23, 9999
2012,02,05,00, 9999
2012,02,05,01, 9999
2012,02,05,02, 9999
2012,02,05,03, 9999
2012,02,05,04, 9999
2012,02,05,05, 9999
2012,02,05,06, 9999
2012,02,05,07, 9999
2012,02,05,08, 9999
2012,02,05,09, 9999
2012,02,05,10, 9999
2012,02,05,11, 9999
2012,02,05,12, 9999
2012,02,05,13, 9999
2012,02,05,14, 9999
2012,02,05,15, 9999
2012,02,05,16, 9999
2012,02,05,17, 9999
2012,02,05,18, 9999
2012,02,05,19, 9999
2012,02,05,20, 9999
2012,02,05,21, 9999
2012,02,05,22, 9999
2012,02,05,23, 9999
2012,02,06,00, 9999
2012,02,06,01, 9999
2012,02,06,02, 9999
2012,02,06,03, 9999
2012,02,06,04, 9999
2012,02,06,05, 9999
2012,02,06,06, 9999
2012,02,06,07, 9999
2012,02,06,08, 9999
2012,02,06,09, 9999
2012,02,06,10, 9999
2012,02,06,11, 9999
2012,02,06,12, 9999
2012,02,06,13, 9999
2012,02,06,14, 9999
2012,02,06,15, 9999
2012,02,06,16, 9999
2012,02,06,17, 9999
2012,02,06,18, 9999
2012,02,06,19, 9999
2012,02,06,20, 9999
2012,02,06,21, 9999
2012,02,06,22, 9999
2012,02,06,23, 9999
2012,02,07,00, 9999
2012,02,07,01, 9999
2012,02,07,02, 9999
2012,02,07,03, 9999
2012,02,07,04, 9999
2012,02,07,05, 9999
2012,02,07,06, 9999
2012,02,07,07, 9999
2012,02,07,08, 9999
2012,02,07,09, 9999
2012,02,07,10, 9999
2012,02,07,11, 9999
2012,02,07,12, 9999
2012,02,07,13, 9999
2012,02,07,14, 9999
2012,02,07,15, 9999
2012,02,07,16, 9999
2012,02,07,17, 9999
2012,02,07,18, 9999
2012,02,07,19, 9999
2012,02,07,20, 9999
2012,02,07,21, 9999
2012,02,07,22, 9999
2012,02,07,23, 9999
2012,02,08,00, 9999
2012,02,08,01, 9999
2012,02,08,02, 9999
2012,02,08,03, 9999
2012,02,08,04, 9999
2012,02,08,05, 9999
2012,02,08,06, 9999
2012,02,08,07, 9999
2012,02,08,08, 9999
2012,02,08,09, 9999
2012,02,08,10, 9999
2012,02,08,11, 9999
2012,02,08,12, 9999
2012,02,08,13, 9999
2012,02,08,14, 9999
2012,02,08,15, 9999
2012,02,08,16, 9999
2012,02,08,17, 9999
2012,02,08,18, 9999
2012,02,08,19, 9999
2012,02,08,20, 9999
2012,02,08,21, 9999
2012,02,08,22, 9999
2012,02,08,23, 9999
2012,02,09,00, 9999
2012,02,09,01, 9999
2012,02,09,02, 9999
2012,02,09,03, 9999
2012,02,09,04, 9999
2012,02,09,05, 9999
2012,02,09,06, 9999
2012,02,09,07, 9999
2012,02,09,08, 9999
2012,02,09,09, 9999
2012,02,09,10, 9999
2012,02,09,11, 9999
2012,02,09,12, 9999
2012,02,09,13, 9999
2012,02,09,14, 9999
2012,02,09,15, 9999
2012,02,09,16, 9999
2012,02,09,17, 9999
2012,02,09,18, 9999
2012,02,09,19, 9999
2012,02,09,20, 9999
2012,02,09,21, 9999
2012,02,09,22, 9999
2012,02,09,23, 9999
2012,02,10,00, 9999
2012,02,10,01, 9999
2012,02,10,02, 9999
2012,02,10,03, 9999
2012,02,10,04, 9999
2012,02,10,05, 9999
2012,02,10,06, 9999
2012,02,10,07, 9999
2012,02,10,08, 9999
2012,02,10,09, 9999
2012,02,10,10, 9999
2012,02,10,11, 9999
2012,02,10,12, 9999
2012,02,10,13, 9999
2012,02,10,14, 9999
2012,02,10,15, 9999
2012,02,10,16, 9999
2012,02,10,17, 9999
2012,02,10,18, 9999
2012,02,10,19, 9999
2012,02,10,20, 9999
2012,02,10,21, 9999
2012,02,10,22, 9999
2012,02,10,23, 9999
2012,02,11,00, 9999
2012,02,11,01, 9999
2012,02,11,02, 9999
2012,02,11,03, 9999
2012,02,11,04, 9999
2012,02,11,05, 9999
2012,02,11,06, 9999
2012,02,11,07, 9999
2012,02,11,08, 9999
2012,02,11,09, 9999
2012,02,11,10, 9999
2012,02,11,11, 9999
2012,02,11,12, 9999
2012,02,11,13, 9999
2012,02,11,14, 9999
2012,02,11,15, 9999
2012,02,11,16, 9999
2012,02,11,17, 9999
2012,02,11,18, 9999
2012,02,11,19, 9999
2012,02,11,20, 9999
2012,02,11,21, 9999
2012,02,11,22, 9999
2012,02,11,23, 9999
2012,02,12,00, 9999
2012,02,12,01, 9999
2012,02,12,02, 9999
2012,02,12,03, 9999
2012,02,12,04, 9999
2012,02,12,05, 9999
2012,02,12,06, 9999
2012,02,12,07, 9999
2012,02,12,08, 9999
2012,02,12,09, 9999
2012,02,12,10, 9999
2012,02,12,11, 9999
2012,02,12,12, 9999
2012,02,12,13, 9999
2012,02,12,14, 9999
2012,02,12,15, 9999
2012,02,12,16, 9999
2012,02,12,17, 9999
2012,02,12,18, 9999
2012,02,12,19, 9999
2012,02,12,20, 9999
2012,02,12,21, 9999
2012,02,12,22, 9999
2012,02,12,23, 9999
2012,02,13,00, 9999
2012,02,13,01, 9999
2012,02,13,02, 9999
2012,02,13,03, 9999
2012,02,13,04, 9999
2012,02,13,05, 9999
2012,02,13,06, 9999
2012,02,13,07, 9999
2012,02,13,08, 9999
2012,02,13,09, 9999
2012,02,13,10, 9999
2012,02,13,11, 9999
2012,02,13,12, 9999
2012,02,13,13, 9999
2012,02,13,14, 9999
2012,02,13,15, 9999
2012,02,13,16, 9999
2012,02,13,17, 9999
2012,02,13,18, 9999
2012,02,13,19, 9999
2012,02,13,20, 9999
2012,02,13,21, 9999
2012,02,13,22, 9999
2012,02,13,23, 9999
2012,02,14,00, 9999
2012,02,14,01, 9999
2012,02,14,02, 9999
2012,02,14,03, 9999
2012,02,14,04, 9999
2012,02,14,05, 9999
2012,02,14,06, 9999
2012,02,14,07, 9999
2012,02,14,08, 9999
2012,02,14,09, 9999
2012,02,14,10, 9999
2012,02,14,11, 9999
2012,02,14,12, 9999
2012,02,14,13, 9999
2012,02,14,14, 9999
2012,02,14,15, 9999
2012,02,14,16, 9999
2012,02,14,17, 9999
2012,02,14,18, 9999
2012,02,14,19, 9999
2012,02,14,20, 9999
2012,02,14,21, 9999
2012,02,14,22, 9999
